Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly) 
 10/30  20:00:00,4.0,9.418250483181814 
 10/30  21:00:00,4.625,9.325645409461386 
 10/30  22:00:00,4.375,9.254039460075765 
 10/30  23:00:00,4.0,9.112644004321434 
 10/30  24:00:00,4.0,8.98901898465669 
 10/31  01:00:00,4.0,8.87876106786124 
 10/31  02:00:00,4.0,8.776196294463212 
 10/31  03:00:00,4.0,8.671751893751689 
 10/31  04:00:00,4.0,8.561203557955978 
 10/31  05:00:00,3.375,8.439204096122774 
 10/31  06:00:00,2.375,8.269064663093783 
 10/31  07:00:00,2.0,8.097562631274093 
 10/31  08:00:00,2.0,8.041045972007196 
 10/31  09:00:00,2.0,8.11413835917552 
 10/31  10:00:00,2.0,8.096389370488457 
 10/31  11:00:00,2.0,8.03373483874847 
 10/31  12:00:00,2.0,7.989981205862843 
 10/31  13:00:00,2.0,7.956814200063474 
 10/31  14:00:00,2.625,7.895904609741148 
 10/31  15:00:00,3.0,7.849770314193584 
 10/31  16:00:00,3.0,7.863572529269955 
 10/31  17:00:00,3.0,7.6564873465408509 
 10/31  18:00:00,2.375,7.40558414601068 
 10/31  19:00:00,1.375,7.198846344289642 
 10/31  20:00:00,1.0,6.996075275718818 
 10/31  21:00:00,1.625,6.853835743919218 
 10/31  22:00:00,1.5624999999999998,6.795292182067731 
 10/31  23:00:00,0.8625,6.65533450347953 
 10/31  24:00:00,0.225,6.493111315163923 
 11/01  01:00:00,-0.5,6.317804941065863 
 11/01  02:00:00,-1.2375,6.125680779947849 
 11/01  03:00:00,-1.9375000000000003,5.926579404417343 
 11/01  04:00:00,-2.7,5.71554182907251 
 11/01  05:00:00,-3.0,5.509495256564162 
 11/01  06:00:00,-3.0,5.333264145479309 
 11/01  07:00:00,-3.0,5.1650713614431809 
 11/01  08:00:00,-3.0,5.037102954223143 
 11/01  09:00:00,-2.375,5.0255887864785919 
 11/01  10:00:00,-2.0,5.720378519991868 
 11/01  11:00:00,-1.375,6.341991885949345 
 11/01  12:00:00,-1.0,6.385072891939025 
 11/01  13:00:00,-1.0,5.9061720931063299 
 11/01  14:00:00,-1.0,6.110836415029702 
 11/01  15:00:00,-1.0,6.443509146305606 
 11/01  16:00:00,-1.0,6.344993438735441 
 11/01  17:00:00,-1.625,5.729362493726388 
 11/01  18:00:00,-2.625,5.154192628349778 
 11/01  19:00:00,-3.625,4.8176918287600849 
 11/01  20:00:00,-4.0,4.488111099675715 
 11/01  21:00:00,-4.0,4.22570828435722 
 11/01  22:00:00,-5.875,3.9794011685762809 
 11/01  23:00:00,-6.375,3.588146622318196 
 11/01  24:00:00,-7.25,3.339110086769322 
 11/02  01:00:00,-8.0,3.0507412730122285 
 11/02  02:00:00,-9.25,2.7444202865068885 
 11/02  03:00:00,-10.0,2.400595389854434 
 11/02  04:00:00,-8.75,2.193708916051834 
 11/02  05:00:00,-8.625,2.043346906602814 
 11/02  06:00:00,-9.625,1.754566763244295 
 11/02  07:00:00,-9.375,1.4768229550889738 
 11/02  08:00:00,-7.125,1.975798107586777 
 11/02  09:00:00,-4.125,3.3499399828025697 
 11/02  10:00:00,-1.75,4.033345145542176 
 11/02  11:00:00,0.25,4.539899403798312 
 11/02  12:00:00,2.875,5.08913317403985 
 11/02  13:00:00,4.625,5.637779698830436 
 11/02  14:00:00,5.625,6.083236764896741 
 11/02  15:00:00,6.0,6.305484588411355 
 11/02  16:00:00,6.0,6.265456680854644 
 11/02  17:00:00,4.75,5.806310513096273 
 11/02  18:00:00,2.75,4.892108759098779 
 11/02  19:00:00,0.75,4.426506141204553 
 11/02  20:00:00,-1.25,4.054119634410564 
 11/02  21:00:00,-1.375,3.6718414605107796 
 11/02  22:00:00,-1.0,3.553135275912723 
 11/02  23:00:00,-1.0,3.521762627990536 
 11/02  24:00:00,-2.25,3.321450874012708 
 11/03  01:00:00,-2.375,3.0059980407918989 
 11/03  02:00:00,-2.625,2.9373288629710405 
 11/03  03:00:00,-3.0,2.730959845687907 
 11/03  04:00:00,-2.375,2.575493429449317 
 11/03  05:00:00,-2.0,2.5133588951416079 
 11/03  06:00:00,-1.375,2.402110874335326 
 11/03  07:00:00,-0.375,2.3669513290999735 
 11/03  08:00:00,1.25,2.9417836058735089 
 11/03  09:00:00,3.875,4.387502504558164 
 11/03  10:00:00,6.875,5.490221616427856 
 11/03  11:00:00,9.25,6.2703884112146499 
 11/03  12:00:00,11.25,6.924326324897697 
 11/03  13:00:00,12.0,7.546770390013887 
 11/03  14:00:00,12.625,8.056583149617574 
 11/03  15:00:00,13.625,8.518799724428157 
 11/03  16:00:00,13.375,8.71145575914943 
 11/03  17:00:00,11.75,8.090186720017906 
 11/03  18:00:00,9.125,7.182174682935225 
 11/03  19:00:00,7.375,6.770024668428726 
 11/03  20:00:00,5.125,6.44891444041957 
 11/03  21:00:00,4.0,6.114992963985307 
 11/03  22:00:00,3.375,5.9672008527289359 
 11/03  23:00:00,3.0,5.800018792011511 
 11/03  24:00:00,3.0,5.789507653882026 
 11/04  01:00:00,3.0,5.712584292112106 
 11/04  02:00:00,2.375,5.602232922202662 
 11/04  03:00:00,2.0,5.452786396760408 
 11/04  04:00:00,2.0,5.341471307983159 
 11/04  05:00:00,2.0,5.199570110525723 
 11/04  06:00:00,1.375,5.1558434349493729 
 11/04  07:00:00,1.0,5.048225092069467 
 11/04  08:00:00,1.0,5.089573783404715 
 11/04  09:00:00,2.25,5.33650739737092 
 11/04  10:00:00,3.625,5.505220650567913 
 11/04  11:00:00,5.25,5.577455105049122 
 11/04  12:00:00,7.25,6.078820451715778 
 11/04  13:00:00,8.625,7.106062176085075 
 11/04  14:00:00,9.0,8.237352861569118 
 11/04  15:00:00,9.625,8.67168898402556 
 11/04  16:00:00,9.375,8.759793288817808 
 11/04  17:00:00,7.75,8.202575251864835 
 11/04  18:00:00,6.375,7.2811062974817279 
 11/04  19:00:00,4.125,6.716777381309539 
 11/04  20:00:00,2.375,6.463830086842211 
 11/04  21:00:00,2.0,6.3078711098972299 
 11/04  22:00:00,2.625,6.230207539970262 
 11/04  23:00:00,1.75,6.134367743162685 
 11/04  24:00:00,2.875,6.022137919444131 
 11/05  01:00:00,5.25,6.127519521844662 
 11/05  02:00:00,4.75,6.149823129613484 
 11/05  03:00:00,3.375,5.925345756044842 
 11/05  04:00:00,5.5,5.8758491688407539 
 11/05  05:00:00,4.5,5.918838071742191 
 11/05  06:00:00,4.25,5.7294659981691329 
 11/05  07:00:00,6.25,5.789599322546924 
 11/05  08:00:00,7.625,6.202789707479356 
 11/05  09:00:00,10.5,7.546480878786382 
 11/05  10:00:00,14.5,9.188329352374426 
 11/05  11:00:00,17.875,9.944771923096905 
 11/05  12:00:00,19.0,10.665897753373337 
 11/05  13:00:00,19.625,11.341418738491056 
 11/05  14:00:00,20.625,12.176771716471635 
 11/05  15:00:00,21.0,12.540471138517434 
 11/05  16:00:00,19.75,12.26993703747772 
 11/05  17:00:00,17.125,11.741022806195826 
 11/05  18:00:00,14.75,11.093350836097052 
 11/05  19:00:00,10.25,10.63755631261179 
 11/05  20:00:00,7.375,10.19492770667423 
 11/05  21:00:00,8.25,10.077581260259646 
 11/05  22:00:00,9.0,10.086809006351365 
 11/05  23:00:00,9.0,10.042149341054552 
 11/05  24:00:00,9.625,10.03201573123634 
 11/06  01:00:00,8.75,9.984652011925684 
 11/06  02:00:00,7.375,9.791165933727628 
 11/06  03:00:00,7.0,9.57648082114694 
 11/06  04:00:00,6.375,9.360793646229423 
 11/06  05:00:00,7.875,9.400795242408517 
 11/06  06:00:00,9.0,9.48571472812642 
 11/06  07:00:00,8.375,9.43433811472985 
 11/06  08:00:00,9.875,10.043904924891575 
 11/06  09:00:00,12.25,11.158739174697418 
 11/06  10:00:00,14.875,11.928135838198392 
 11/06  11:00:00,16.625,12.451513269254175 
 11/06  12:00:00,18.875,13.043573331533942 
 11/06  13:00:00,20.0,13.795759300663644 
 11/06  14:00:00,19.375,14.335551309544942 
 11/06  15:00:00,19.0,14.081005810529005 
 11/06  16:00:00,19.0,14.157468701307778 
 11/06  17:00:00,18.375,13.739300538276135 
 11/06  18:00:00,15.625,13.283493205693685 
 11/06  19:00:00,12.2,12.893479749714708 
 11/06  20:00:00,9.125,12.5197436030305 
 11/06  21:00:00,6.75,12.185715754126502 
 11/06  22:00:00,6.625,11.875815961591857 
 11/06  23:00:00,7.0,11.680272121991023 
 11/06  24:00:00,5.125,11.493457266072689 
 11/07  01:00:00,5.875,11.228760423886192 
 11/07  02:00:00,4.5,11.183364582658028 
 11/07  03:00:00,4.25,10.880475746669236 
 11/07  04:00:00,4.375,10.74544993969615 
 11/07  05:00:00,4.625,10.60640674466656 
 11/07  06:00:00,4.375,10.483420706671739 
 11/07  07:00:00,5.25,10.389200135724789 
 11/07  08:00:00,7.875,11.054707943764234 
 11/07  09:00:00,10.25,11.93611894974471 
 11/07  10:00:00,12.25,13.132825862008357 
 11/07  11:00:00,14.875,13.904751654894897 
 11/07  12:00:00,17.25,14.436058193391853 
 11/07  13:00:00,18.625,14.899238304808677 
 11/07  14:00:00,19.625,15.278378193570394 
 11/07  15:00:00,20.0,15.51409545761428 
 11/07  16:00:00,18.75,15.50958399073306 
 11/07  17:00:00,14.875,15.012504165201364 
 11/07  18:00:00,11.75,14.098828119567467 
 11/07  19:00:00,9.125,13.63328860034695 
 11/07  20:00:00,7.375,13.33302548309668 
 11/07  21:00:00,7.625,13.154545543332878 
 11/07  22:00:00,7.375,13.022168067688769 
 11/07  23:00:00,7.625,12.880734362328309 
 11/07  24:00:00,7.375,12.77502730211315 
 11/08  01:00:00,6.375,12.575254599607426 
 11/08  02:00:00,5.375,12.324452279152704 
 11/08  03:00:00,5.0,12.049307159753719 
 11/08  04:00:00,5.0,11.803367407792772 
 11/08  05:00:00,5.625,11.729307611542769 
 11/08  06:00:00,6.625,11.58979705921221 
 11/08  07:00:00,7.0,11.506740811390312 
 11/08  08:00:00,7.625,12.229944287411748 
 11/08  09:00:00,10.5,13.159999577008073 
 11/08  10:00:00,13.25,14.45831441487927 
 11/08  11:00:00,15.25,15.119052579134902 
 11/08  12:00:00,16.625,15.452495487684854 
 11/08  13:00:00,17.625,15.712581979133482 
 11/08  14:00:00,18.625,16.560842421769075 
 11/08  15:00:00,19.0,16.845103161781535 
 11/08  16:00:00,18.375,16.86539705279152 
 11/08  17:00:00,14.875,16.25341966251525 
 11/08  18:00:00,12.375,15.32633033132556 
 11/08  19:00:00,11.375,14.823224374061498 
 11/08  20:00:00,8.5,14.488436822562875 
 11/08  21:00:00,7.0,14.231899626712588 
 11/08  22:00:00,6.375,14.024090200955542 
 11/08  23:00:00,5.375,13.788768605571399 
 11/08  24:00:00,5.0,13.540263991182906 
 11/09  01:00:00,5.625,13.34968034094819 
 11/09  02:00:00,5.375,13.202896939567602 
 11/09  03:00:00,5.625,13.00208054387827 
 11/09  04:00:00,6.625,12.87677422396392 
 11/09  05:00:00,8.875,12.848626414119414 
 11/09  06:00:00,11.875,12.992952634922539 
 11/09  07:00:00,10.5,13.064788693372462 
 11/09  08:00:00,10.25,13.47089619014545 
 11/09  09:00:00,13.5,14.400819263017086 
 11/09  10:00:00,15.625,15.03611052682582 
 11/09  11:00:00,16.625,15.506482586769817 
 11/09  12:00:00,17.625,16.21454496071223 
 11/09  13:00:00,18.0,16.132877225146257 
 11/09  14:00:00,18.0,16.12725991430795 
 11/09  15:00:00,17.375,16.255946032014714 
 11/09  16:00:00,15.75,15.928786478717142 
 11/09  17:00:00,14.375,15.480846245297445 
 11/09  18:00:00,12.75,15.19091996532378 
 11/09  19:00:00,12.0,14.987765575254877 
 11/09  20:00:00,10.75,14.847197813770015 
 11/09  21:00:00,8.75,14.638610368102772 
 11/09  22:00:00,8.0,14.423369767745243 
 11/09  23:00:00,8.0,14.275964818872641 
 11/09  24:00:00,7.375,14.10784564367481 
 11/10  01:00:00,7.625,13.945603374844798 
 11/10  02:00:00,7.375,13.83494592052016 
 11/10  03:00:00,7.625,13.696995075567699 
 11/10  04:00:00,7.375,13.595442387403028 
 11/10  05:00:00,7.0,13.427819691075385 
 11/10  06:00:00,6.375,13.26380954674417 
 11/10  07:00:00,4.75,13.058186354269111 
 11/10  08:00:00,4.0,13.018700021729181 
 11/10  09:00:00,3.375,12.7428012628987 
 11/10  10:00:00,3.0,12.519874014033285 
 11/10  11:00:00,3.625,12.411955161765374 
 11/10  12:00:00,3.375,12.3139426115275 
 11/10  13:00:00,3.0,12.140422741535828 
 11/10  14:00:00,3.0,12.027527787741548 
 11/10  15:00:00,2.375,11.82416276097046 
 11/10  16:00:00,1.375,11.53267656018787 
 11/10  17:00:00,-0.25,11.193881426689448 
 11/10  18:00:00,-1.0,10.838062449591038 
 11/10  19:00:00,-1.0,10.5848219581768 
 11/10  20:00:00,-1.625,10.326316677582505 
 11/10  21:00:00,-2.0,10.020336628987362 
 11/10  22:00:00,-2.0,9.727177497792767 
 11/10  23:00:00,-2.0,9.465362405099068 
 11/10  24:00:00,-1.375,9.292351389790694 
 11/11  01:00:00,-1.0,9.09471546892933 
 11/11  02:00:00,-1.0,8.845603951652907 
 11/11  03:00:00,-1.625,8.625655680412557 
 11/11  04:00:00,-2.625,8.320099608845029 
 11/11  05:00:00,-3.0,8.019427337521613 
 11/11  06:00:00,-3.0,7.788580658970451 
 11/11  07:00:00,-3.0,7.611883261219862 
 11/11  08:00:00,-1.75,7.735386670251446 
 11/11  09:00:00,0.25,7.9691359193871069 
 11/11  10:00:00,2.25,9.056555299499875 
 11/11  11:00:00,3.0,10.33320781266642 
 11/11  12:00:00,3.625,10.839364509752905 
 11/11  13:00:00,5.25,10.471158518167862 
 11/11  14:00:00,6.0,10.967408188898466 
 11/11  15:00:00,5.375,11.096988029998702 
 11/11  16:00:00,4.375,10.509748298917245 
 11/11  17:00:00,3.375,9.842366493278654 
 11/11  18:00:00,3.0,9.291604974199313 
 11/11  19:00:00,2.375,9.016524015910587 
 11/11  20:00:00,1.375,8.688254894505033 
 11/11  21:00:00,-0.25,8.360041507199032 
 11/11  22:00:00,-1.0,8.14688979810559 
 11/11  23:00:00,-1.0,7.972926496434536 
 11/11  24:00:00,-1.0,7.782294068397416 
 11/12  01:00:00,-1.0,7.575264887131046 
 11/12  02:00:00,-1.625,7.307565379783722 
 11/12  03:00:00,-1.375,7.014414181628754 
 11/12  04:00:00,-1.625,6.888209802811994 
 11/12  05:00:00,-2.0,6.674921481575549 
 11/12  06:00:00,-2.0,6.472761575612219 
 11/12  07:00:00,-1.375,6.311486214758736 
 11/12  08:00:00,-1.0,7.188897374788933 
 11/12  09:00:00,0.875,8.289568033499727 
 11/12  10:00:00,3.25,9.379246884019166 
 11/12  11:00:00,4.625,9.80732733839146 
 11/12  12:00:00,5.625,9.825155384597528 
 11/12  13:00:00,6.0,9.388885141049606 
 11/12  14:00:00,6.0,9.296714276185963 
 11/12  15:00:00,6.0,9.726707157965912 
 11/12  16:00:00,5.375,10.025184153167011 
 11/12  17:00:00,4.375,9.547464570894475 
 11/12  18:00:00,4.0,8.730284945948961 
 11/12  19:00:00,3.375,8.475202585568664 
 11/12  20:00:00,3.0,8.291999539724453 
 11/12  21:00:00,3.0,8.16581491462162 
 11/12  22:00:00,3.0,8.028028219703466 
 11/12  23:00:00,3.0,7.892727549651729 
 11/12  24:00:00,2.375,7.803126856807499 
 11/13  01:00:00,1.375,7.61963314548268 
 11/13  02:00:00,0.375,7.392270340842548 
 11/13  03:00:00,-0.625,7.157931362992902 
 11/13  04:00:00,-0.375,6.967430071822549 
 11/13  05:00:00,0.0,6.843669304879738 
 11/13  06:00:00,-0.625,6.665507160475973 
 11/13  07:00:00,-1.0,6.479231493358489 
 11/13  08:00:00,-0.375,6.985694875241437 
 11/13  09:00:00,0.625,7.591086117844399 
 11/13  10:00:00,2.25,7.8555113917583319 
 11/13  11:00:00,3.0,8.033585139135506 
 11/13  12:00:00,3.625,8.16283089621124 
 11/13  13:00:00,4.625,8.385206156794317 
 11/13  14:00:00,5.625,8.526423687311013 
 11/13  15:00:00,4.75,8.75276248221735 
 11/13  16:00:00,3.375,8.544963458230207 
 11/13  17:00:00,2.375,8.0227528065281 
 11/13  18:00:00,1.375,7.459108216371586 
 11/13  19:00:00,1.625,7.264417796444094 
 11/13  20:00:00,1.375,7.166269120020306 
 11/13  21:00:00,1.0,7.01213973804154 
 11/13  22:00:00,1.0,6.878180136600276 
 11/13  23:00:00,1.0,6.746491572292285 
 11/13  24:00:00,1.0,6.62878608484381 
 11/14  01:00:00,-0.25,6.459627691201197 
 11/14  02:00:00,-1.625,6.1933075913348969 
 11/14  03:00:00,-1.375,5.983392118802224 
 11/14  04:00:00,-1.625,5.840384835904311 
 11/14  05:00:00,-2.0,5.5665601025403739 
 11/14  06:00:00,-2.625,5.282379702892341 
 11/14  07:00:00,-1.75,5.1768223069527459 
 11/14  08:00:00,-1.0,5.993830923700951 
 11/14  09:00:00,0.25,7.318447056920323 
 11/14  10:00:00,2.875,8.055204742631207 
 11/14  11:00:00,4.625,8.723787068302866 
 11/14  12:00:00,5.625,9.051706128581966 
 11/14  13:00:00,7.25,9.701436170496298 
 11/14  14:00:00,8.625,10.118331498441976 
 11/14  15:00:00,9.0,10.362981466701948 
 11/14  16:00:00,8.375,10.186595173409862 
 11/14  17:00:00,6.75,9.455785733073427 
 11/14  18:00:00,4.75,8.653055580818246 
 11/14  19:00:00,2.125,8.2168014709071 
 11/14  20:00:00,1.0,7.865218291273396 
 11/14  21:00:00,-0.25,7.622276608604092 
 11/14  22:00:00,-1.0,7.337958901879663 
 11/14  23:00:00,-1.625,7.0977067908698869 
 11/14  24:00:00,-0.125,6.8991627280827629 
 11/15  01:00:00,-0.25,6.817418950039283 
 11/15  02:00:00,-1.0,6.583699799757719 
 11/15  03:00:00,-1.0,6.372495613916067 
 11/15  04:00:00,-0.375,6.224210307306639 
 11/15  05:00:00,-1.875,6.0325645318270999 
 11/15  06:00:00,-1.75,5.747463197437626 
 11/15  07:00:00,-1.0,5.675688107655621 
 11/15  08:00:00,0.875,6.3653505401195329 
 11/15  09:00:00,3.875,7.487963806125856 
 11/15  10:00:00,6.25,8.479552556456156 
 11/15  11:00:00,8.25,9.110858708289637 
 11/15  12:00:00,10.25,9.758307548244522 
 11/15  13:00:00,11.8125,10.480486734904496 
 11/15  14:00:00,12.7375,10.9365466743067 
 11/15  15:00:00,13.0,11.06920492047066 
 11/15  16:00:00,12.375,10.932202331944258 
 11/15  17:00:00,10.125,10.322031225117105 
 11/15  18:00:00,7.75,9.487387208653808 
 11/15  19:00:00,5.125,8.938629264830065 
 11/15  20:00:00,2.75,8.671612414927946 
 11/15  21:00:00,2.0,8.38614010428208 
 11/15  22:00:00,2.0,8.134323610922087 
 11/15  23:00:00,2.625,8.062590393459729 
 11/15  24:00:00,2.375,7.946218648913851 
 11/16  01:00:00,0.75,7.664844172062998 
 11/16  02:00:00,1.25,7.370331476344497 
 11/16  03:00:00,1.375,7.339583728806295 
 11/16  04:00:00,1.0,7.157688431496004 
 11/16  05:00:00,1.0,6.992308330112233 
 11/16  06:00:00,-0.25,6.806405310702166 
 11/16  07:00:00,0.25,6.634976271089772 
 11/16  08:00:00,1.625,7.314190461265195 
 11/16  09:00:00,5.125,8.430460346627296 
 11/16  10:00:00,8.875,9.62962498845167 
 11/16  11:00:00,10.625,10.174308942721482 
 11/16  12:00:00,12.25,10.784212549450283 
 11/16  13:00:00,13.625,11.556158148835897 
 11/16  14:00:00,14.625,12.159010348166702 
 11/16  15:00:00,15.0,12.770986621423376 
 11/16  16:00:00,14.375,12.72066118212079 
 11/16  17:00:00,12.125,11.845749415608589 
 11/16  18:00:00,8.5,10.928277720261402 
 11/16  19:00:00,7.625,10.442467733027105 
 11/16  20:00:00,8.0,10.352967511314607 
 11/16  21:00:00,6.75,10.275073873542479 
 11/16  22:00:00,6.0,10.086744817185164 
 11/16  23:00:00,5.375,9.896795751138529 
 11/16  24:00:00,3.75,9.641591204901495 
 11/17  01:00:00,2.375,9.352815357804407 
 11/17  02:00:00,3.25,9.214898121377935 
 11/17  03:00:00,5.25,9.234469305462988 
 11/17  04:00:00,5.375,9.196801005733335 
 11/17  05:00:00,5.0,9.064950586822248 
 11/17  06:00:00,5.0,8.923398121270452 
 11/17  07:00:00,4.375,8.7450274753905 
 11/17  08:00:00,5.25,9.05702988773232 
 11/17  09:00:00,7.25,10.672887798105924 
 11/17  10:00:00,9.25,11.851802845321118 
 11/17  11:00:00,11.25,12.204835402572954 
 11/17  12:00:00,12.0,12.35962074132551 
 11/17  13:00:00,12.0,12.159262923247664 
 11/17  14:00:00,12.0,11.911461748834136 
 11/17  15:00:00,11.375,12.034068775557693 
 11/17  16:00:00,10.375,11.687454504999673 
 11/17  17:00:00,9.375,11.245895224127314 
 11/17  18:00:00,8.375,11.01989369670617 
 11/17  19:00:00,7.375,10.851430260192384 
 11/17  20:00:00,7.0,10.708425558510197 
 11/17  21:00:00,7.0,10.593288772416644 
 11/17  22:00:00,7.0,10.485115144660938 
 11/17  23:00:00,7.0,10.418666818709428 
 11/17  24:00:00,5.125,10.28338986779702 
 11/18  01:00:00,4.0,10.021778773966137 
 11/18  02:00:00,3.375,9.855654818039593 
 11/18  03:00:00,3.0,9.671687759016649 
 11/18  04:00:00,3.0,9.511547179687434 
 11/18  05:00:00,3.0,9.361950416195248 
 11/18  06:00:00,3.0,9.19729329615064 
 11/18  07:00:00,3.0,9.050820149972323 
 11/18  08:00:00,3.0,9.044915863199322 
 11/18  09:00:00,3.625,9.737649766431546 
 11/18  10:00:00,5.25,10.919367356316452 
 11/18  11:00:00,6.0,12.077688409254455 
 11/18  12:00:00,7.25,12.31645081087629 
 11/18  13:00:00,8.625,12.25416402707512 
 11/18  14:00:00,9.0,12.513992680332955 
 11/18  15:00:00,9.625,12.824065417617348 
 11/18  16:00:00,9.375,12.956415926747093 
 11/18  17:00:00,6.5,12.178012658909726 
 11/18  18:00:00,4.375,11.16934956297801 
 11/18  19:00:00,2.75,10.764966911022619 
 11/18  20:00:00,1.375,10.363250725743745 
 11/18  21:00:00,1.0,10.024392456108995 
 11/18  22:00:00,1.0,9.821486102429592 
 11/18  23:00:00,1.0,9.50520003907883 
 11/18  24:00:00,0.375,9.323475309077912 
 11/19  01:00:00,-0.625,9.078550443827929 
 11/19  02:00:00,-1.0,8.803247367062874 
 11/19  03:00:00,-1.0,8.557900895934587 
 11/19  04:00:00,-1.0,8.349218573892293 
 11/19  05:00:00,-1.625,8.090237861594446 
 11/19  06:00:00,-2.625,7.763506898570216 
 11/19  07:00:00,-1.75,7.535149959806765 
 11/19  08:00:00,0.875,8.024595580531246 
 11/19  09:00:00,5.125,9.269542743907229 
 11/19  10:00:00,8.25,10.555493060313165 
 11/19  11:00:00,10.25,11.035693227026816 
 11/19  12:00:00,10.375,11.140940649137117 
 11/19  13:00:00,9.375,11.157586303832977 
 11/19  14:00:00,8.375,11.408714004760668 
 11/19  15:00:00,7.375,11.502649623424816 
 11/19  16:00:00,7.0,11.386863558645576 
 11/19  17:00:00,5.125,10.58914050818331 
 11/19  18:00:00,4.0,9.928089976438614 
 11/19  19:00:00,3.375,9.667162000460781 
 11/19  20:00:00,3.0,9.43874372207419 
 11/19  21:00:00,3.0,9.312967255163782 
 11/19  22:00:00,2.375,9.164469241314965 
 11/19  23:00:00,1.375,8.968427877102915 
 11/19  24:00:00,0.375,8.746860346206823 
 11/20  01:00:00,-0.625,8.494182259732334 
 11/20  02:00:00,-1.3125,8.241242735586479 
 11/20  03:00:00,-1.8125,7.9978974989805329 
 11/20  04:00:00,-2.625,7.7422561860235199 
